teacherid,year,mathscore,numaides,treatment,schoolid,grade,yr1_treatment
30129,2006,1078,2,1,16,3,2009
30130,2006,1005.538,2,0,16,3,0
30131,2006,1088.1,2,0,16,3,0
30132,2006,1116.276,2,0,16,3,0
30133,2006,1172.917,2,1,17,3,2006
30134,2006,1045.156,2,0,17,3,0
30135,2006,1306.967,2,1,17,3,2011
30136,2006,1179.524,2,0,17,3,0
30137,2006,1197.304,4,1,17,3,2005
30138,2006,1131.444,4,1,17,3,2005
30139,2006,1086.655,2,1,17,3,2007
30140,2006,1025.708,2,1,18,3,2009
30141,2006,893.3333,2,0,18,3,0
30142,2006,983.9259,2,0,18,3,0
30143,2006,1117.179,2,1,18,3,2011
30144,2006,1132.484,2,0,18,3,0
30145,2006,1153.625,2,1,19,3,2011
30146,2006,1067.154,2,0,19,3,0
30147,2006,1207.643,2,1,19,3,2012
30148,2006,1087.409,2,0,19,3,0
30149,2006,1164.714,2,0,19,3,0
30150,2006,1198.714,2,0,19,3,0
30151,2006,1217.5,2,1,19,3,2006
30152,2006,1149.192,2,1,20,3,2007
30153,2006,1151.217,2,0,20,3,0
30154,2006,1101.429,4,1,20,3,2004
30155,2006,1116.857,2,1,20,3,2008
30156,2006,1087.565,2,1,20,3,2011
30157,2006,1099.72,2,1,20,3,2012
30158,2006,1057.103,2,1,20,3,2010
30159,2006,1210.318,4,1,21,3,2005
30160,2006,1250.643,2,1,21,3,2010
30161,2006,1158.516,2,0,21,3,0
30162,2006,1115.5,2,1,21,3,2012
30163,2006,1078.357,2,0,21,3,0
30164,2006,1168.613,2,0,21,3,0
30165,2006,1219.261,4,1,22,3,2005
30166,2006,1062.955,2,0,22,3,0
30167,2006,1226.654,2,1,22,3,2012
30168,2006,1237.769,2,0,22,3,0
30169,2006,1117.231,2,0,22,3,0
30170,2006,1165.379,2,1,23,3,2006
30171,2006,1202.81,2,0,23,3,0
30172,2006,1088.034,2,0,23,3,0
30173,2006,1050.773,2,1,23,3,2006
30174,2006,1035.645,2,1,23,3,2007
30175,2006,1043.938,2,0,24,3,0
30176,2006,1072.161,4,1,24,3,2004
30177,2006,1060.172,2,0,24,3,0
30178,2006,1130.542,2,0,24,3,0
30179,2006,1032.818,2,0,24,3,0
30180,2006,955.0833,4,1,25,3,2005
30181,2006,1079.625,2,0,25,3,0
30182,2006,1057.563,2,0,25,3,0
30183,2006,1197.194,2,1,25,3,2007
30184,2006,1156.045,2,0,25,3,0
30185,2006,1119.345,4,1,25,3,2004
30186,2006,1145.091,2,1,25,3,2006
30187,2006,1087.682,2,0,26,3,0
30188,2006,1096.29,2,1,26,3,2012
30189,2006,1132.167,2,0,26,3,0
30190,2006,1099.571,2,0,26,3,0
30191,2006,1051.167,2,1,26,3,2010
30192,2006,1076.348,2,1,26,3,2010
30193,2006,1320,2,1,27,3,2012
30194,2006,1111.296,2,0,27,3,0
30195,2006,1111.533,2,0,27,3,0
30196,2006,1188.031,4,1,27,3,2004
30197,2006,1137.667,2,0,27,3,0
30198,2006,974.6296,2,0,27,3,0
30199,2006,1204.24,2,1,27,3,2008
30200,2006,1167.76,2,0,28,3,0
30201,2006,1169.087,2,0,28,3,0
30202,2006,1079.5,2,0,28,3,0
30203,2006,1108.88,4,1,28,3,2004
30204,2006,1102.133,4,1,28,3,2004
30205,2006,1203.654,2,1,28,3,2008
30206,2006,1124.952,2,1,29,3,2009
30207,2006,1094.258,2,0,29,3,0
30208,2006,1149.565,2,1,29,3,2006
30209,2006,994.48,2,1,29,3,2009
30210,2006,1161.286,2,0,29,3,0
30211,2006,1223.875,2,0,30,3,0
30212,2006,1096.6,2,0,30,3,0
30213,2006,1135.174,2,0,30,3,0
30214,2006,1110.72,2,0,30,3,0
30215,2006,1131.5,2,0,30,3,0
30216,2006,1067.75,2,0,31,3,0
30217,2006,1051.393,2,1,31,3,2006
30218,2006,1056.296,2,0,31,3,0
30219,2006,1072.313,2,1,31,3,2007
30220,2006,1191.828,4,1,31,3,2004
30221,2006,904.087,2,0,31,3,0
30222,2006,1083.29,2,1,32,3,2011
30223,2006,1109.548,2,0,32,3,0
30224,2006,1162.348,2,0,32,3,0
30225,2006,1162.833,4,1,32,3,2004
30226,2006,1129.857,2,0,32,3,0
30227,2006,1185.429,3,1,32,3,2005
30228,2006,1242.75,2,1,33,3,2011
30229,2006,1172.409,2,0,33,3,0
30230,2006,1267.793,2,1,33,3,2012
30231,2006,1040.885,2,0,33,3,0
30232,2006,1143,2,0,33,3,0
30233,2006,1175.906,2,0,34,3,0
30234,2006,1173.138,2,0,34,3,0
30235,2006,1158.813,2,0,34,3,0
30236,2006,1273.36,2,1,34,3,2009
30237,2006,1171.967,2,1,34,3,2007
30238,2006,1261.714,2,1,34,3,2008
30239,2006,1169.692,2,0,34,3,0
30240,2006,1092.5,2,0,35,3,0
30241,2006,1054.962,2,0,35,3,0
30242,2006,1005.913,2,1,35,3,2012
30243,2006,1066.033,2,0,35,3,0
30244,2006,1203.75,2,0,35,3,0
30245,2006,1189.63,2,1,35,3,2006
30246,2006,1146.64,2,0,36,3,0
30247,2006,1118.828,2,1,36,3,2012
30248,2006,1143.565,2,0,36,3,0
30249,2006,1009.917,2,1,36,3,2006
30250,2006,1086.696,2,1,36,3,2009
30251,2006,1054.267,2,1,37,3,2008
30252,2006,1084.074,2,0,37,3,0
30253,2006,1117.217,4,1,37,3,2004
30254,2006,1049.5,2,0,37,3,0
30255,2006,1166.875,2,0,37,3,0
30256,2006,1144.233,2,1,37,3,2007
30257,2006,998.0345,2,0,37,3,0
30258,2006,1165.111,2,0,38,3,0
30259,2006,1107.469,2,1,38,3,2007
30260,2006,1227.444,2,1,38,3,2010
30261,2006,1241.87,2,1,38,3,2012
30262,2006,1136.5,2,0,38,3,0
30263,2006,1079.031,2,0,39,3,0
30264,2006,1216.88,2,0,39,3,0
30265,2006,1171.031,2,0,39,3,0
30266,2006,1155.385,2,0,39,3,0
30267,2006,1101.5,2,1,40,3,2010
30268,2006,1130.2,2,0,40,3,0
30269,2006,1056.333,2,0,40,3,0
30270,2006,1033.094,4,1,40,3,2005
30271,2006,1040.696,2,0,40,3,0
30272,2006,1157.87,4,1,41,3,2004
30273,2006,1044.296,2,0,41,3,0
30274,2006,1145.364,2,1,41,3,2009
30275,2006,1114.826,2,0,41,3,0
30276,2006,1162.857,2,0,41,3,0
30277,2006,1119.533,2,1,41,3,2007
30278,2006,1086.69,2,0,42,3,0
30279,2006,1137.414,2,0,42,3,0
30280,2006,1085.607,2,1,42,3,2011
30281,2006,974.6522,2,0,42,3,0
30282,2006,1090.731,4,1,42,3,2004
30283,2006,1121.296,2,0,42,3,0
30284,2006,1136.519,2,1,42,3,2011
30285,2006,1153.966,2,1,43,3,2012
30286,2006,1155.75,2,0,43,3,0
30287,2006,1252.708,2,0,43,3,0
30288,2006,1214.909,2,1,43,3,2009
30289,2006,1104.4,2,1,43,3,2006
30290,2006,1070.435,2,0,43,3,0
30291,2006,1115.517,2,0,44,3,0
30292,2006,1056.313,2,1,44,3,2011
30293,2006,1096.577,2,0,44,3,0
30294,2006,1106.115,4,1,44,3,2004
30295,2006,1111.348,2,0,44,3,0
30296,2006,1160,4,1,44,3,2005
30297,2006,1195.52,2,0,44,3,0
40001,2006,1154.68,2,0,1,4,0
40002,2006,1131.72,2,1,2,4,2011
40003,2006,1017.333,2,0,3,4,0
40004,2006,1112.313,2,1,4,4,2011
40005,2006,1153.704,2,0,5,4,0
40006,2006,1240.607,2,0,6,4,0
40007,2006,1094.381,2,0,7,4,0
40008,2006,1133.6,4,1,8,4,2005
40009,2006,1126.5,2,0,9,4,0
40010,2006,1048.926,2,0,10,4,0
40011,2006,1129.52,2,0,11,4,0
40012,2006,1167.625,2,1,12,4,2008
40013,2006,1095.645,2,0,13,4,0
40014,2006,1203.619,2,1,14,4,2012
40015,2006,1114.304,2,1,15,4,2010
40016,2006,1143.48,2,1,16,4,2006
40017,2006,1119.792,4,1,17,4,2005
40018,2006,1092.333,2,0,18,4,0
40019,2006,1204.966,2,0,19,4,0
40020,2006,996.375,2,1,20,4,2009
40021,2006,1077.469,2,0,21,4,0
40022,2006,1157.808,2,0,22,4,0
40023,2006,1026.586,2,1,23,4,2012
40024,2006,1185.31,2,1,24,4,2010
40025,2006,1259.522,2,1,25,4,2009
40026,2006,1165.933,2,0,26,4,0
40027,2006,965.1667,2,0,27,4,0
40028,2006,1023.308,2,0,28,4,0
40029,2006,1039,2,0,29,4,0
40030,2006,1176.083,2,0,30,4,0
40031,2006,1149.385,2,1,31,4,2012
40032,2006,1003.273,2,0,32,4,0
40033,2006,1264.238,2,0,33,4,0
40034,2006,1134.333,4,1,34,4,2005
40035,2006,1164.077,2,1,35,4,2010
40036,2006,1141.828,2,0,36,4,0
40037,2006,1059.435,2,0,37,4,0
40038,2006,1236.458,2,1,38,4,2006
40039,2006,1227.6,2,1,39,4,2007
40040,2006,1071.087,2,0,40,4,0
40041,2006,1098.826,2,1,41,4,2007
40042,2006,1071.68,2,0,42,4,0
40043,2006,1069.429,2,0,43,4,0
40044,2006,1150.143,2,0,44,4,0
40045,2006,1100.292,2,0,1,4,0
40046,2006,1006.333,2,0,1,4,0
40047,2006,1168.935,2,0,1,4,0
40048,2006,1164.391,2,1,1,4,2008
40049,2006,1037.923,2,1,1,4,2009
40050,2006,1131.828,2,0,1,4,0
40051,2006,1144.862,2,1,2,4,2006
40052,2006,1091.091,2,1,2,4,2010
40053,2006,1151.094,2,1,2,4,2006
40054,2006,1053.652,2,1,2,4,2010
40055,2006,980.4839,2,0,3,4,0
40056,2006,1088.261,4,1,3,4,2004
40057,2006,1000.16,2,1,3,4,2012
40058,2006,1036.259,2,1,3,4,2012
40059,2006,1212.103,2,1,3,4,2009
40060,2006,1144.9,2,1,4,4,2009
40061,2006,1289.182,2,0,4,4,0
40062,2006,1071.276,2,1,4,4,2010
40063,2006,1181.462,2,0,4,4,0
40064,2006,1117.897,2,0,5,4,0
40065,2006,1140.759,2,0,5,4,0
40066,2006,1154.125,2,0,5,4,0
40067,2006,1047.909,2,0,5,4,0
40068,2006,1155.586,2,1,5,4,2006
40069,2006,1207.156,4,1,6,4,2004
40070,2006,1185.885,2,1,6,4,2010
40071,2006,1130.222,2,0,6,4,0
40072,2006,1200.095,2,1,6,4,2006
40073,2006,1119.857,2,0,7,4,0
40074,2006,1080.071,2,0,7,4,0
40075,2006,1166.875,2,0,7,4,0
40076,2006,1107.536,2,0,7,4,0
40077,2006,1166.29,2,1,7,4,2008
40078,2006,1131.87,2,0,8,4,0
40079,2006,1071.407,2,0,8,4,0
40080,2006,1277.87,2,1,8,4,2011
40081,2006,1132.688,2,0,8,4,0
40082,2006,1228.545,2,1,8,4,2006
40083,2006,1152.714,2,0,8,4,0
40084,2006,1159.043,2,0,9,4,0
40085,2006,931.6667,2,0,9,4,0
40086,2006,1134.75,2,0,9,4,0
40087,2006,1211.313,2,0,9,4,0
40088,2006,1086.414,2,0,10,4,0
40089,2006,1181.792,2,1,10,4,2012
40090,2006,1208.68,4,1,10,4,2005
40091,2006,1230.444,2,0,10,4,0
40092,2006,1088.25,2,0,10,4,0
40093,2006,1177.8,2,1,10,4,2011
40094,2006,1015.636,2,0,11,4,0
40095,2006,1013.4,2,1,11,4,2009
40096,2006,1128.156,2,0,11,4,0
40097,2006,1118.167,3,1,11,4,2005
40098,2006,1131.261,2,0,11,4,0
40099,2006,1049.357,4,1,11,4,2004
40100,2006,1201.08,4,1,12,4,2004
40101,2006,1111.357,2,0,12,4,0
40102,2006,1066.226,2,0,12,4,0
40103,2006,1195.962,2,1,12,4,2008
40104,2006,1122.643,2,0,12,4,0
40105,2006,1068.923,2,0,12,4,0
40106,2006,1185,2,1,13,4,2007
40107,2006,1216.733,2,0,13,4,0
40108,2006,1075.613,2,0,13,4,0
40109,2006,1295.857,2,0,13,4,0
40110,2006,1162.391,2,1,14,4,2007
40111,2006,1026.952,2,0,14,4,0
40112,2006,1164.133,2,1,14,4,2006
40113,2006,1094.63,2,0,14,4,0
40114,2006,1193.16,2,0,14,4,0
40115,2006,1040.524,2,0,15,4,0
40116,2006,1047.31,2,0,15,4,0
40117,2006,1049.727,2,0,15,4,0
40118,2006,1161.931,2,1,15,4,2011
40119,2006,1028.429,2,0,15,4,0
40120,2006,1094.857,2,1,15,4,2006
40121,2006,1084.25,2,0,16,4,0
40122,2006,1030.143,2,1,16,4,2007
40123,2006,1121.045,2,0,16,4,0
40124,2006,1169.25,2,1,16,4,2010
40125,2006,1153.545,4,1,16,4,2004
40126,2006,1098.591,2,1,17,4,2009
40127,2006,1199.217,2,1,17,4,2009
40128,2006,1191.448,2,1,17,4,2009
40129,2006,1143.905,2,1,17,4,2008
40130,2006,1169.536,2,1,17,4,2010
40131,2006,1122.593,2,0,18,4,0
40132,2006,1112.435,2,1,18,4,2012
40133,2006,1104.111,2,1,18,4,2007
40134,2006,1090.391,4,1,18,4,2005
40135,2006,1141.227,2,1,18,4,2006
40136,2006,1262.167,2,0,19,4,0
40137,2006,1070.091,2,1,19,4,2011
40138,2006,1152.393,2,0,19,4,0
40139,2006,1177.92,2,0,19,4,0
40140,2006,1169.065,2,1,19,4,2008
40141,2006,1148.71,2,0,19,4,0
40142,2006,1227.222,2,1,20,4,2009
40143,2006,1115.077,2,1,20,4,2009
40144,2006,1096.968,2,0,20,4,0
40145,2006,1143.065,4,1,20,4,2004
40146,2006,1061.478,2,0,21,4,0
40147,2006,1108.688,2,1,21,4,2011
40148,2006,1073.906,2,1,21,4,2011
40149,2006,1033.516,2,0,21,4,0
40150,2006,1077.083,2,0,22,4,0
40151,2006,1157.593,2,0,22,4,0
40152,2006,1030.429,2,0,22,4,0
40153,2006,1171.75,4,1,22,4,2004
40154,2006,1166.741,2,0,22,4,0
40155,2006,1065.952,2,0,23,4,0
40156,2006,1121.323,2,1,23,4,2006
40157,2006,1190.281,4,1,23,4,2004
40158,2006,1067.355,2,0,23,4,0
40159,2006,1100.929,2,1,24,4,2006
40160,2006,1028.938,2,0,24,4,0
40161,2006,1132.773,2,1,24,4,2010
40162,2006,1100.906,2,1,24,4,2007
40163,2006,977.3043,2,0,24,4,0
40164,2006,1160.5,2,1,24,4,2008
40165,2006,1096.154,4,1,24,4,2004
40166,2006,1035.063,2,0,25,4,0
40167,2006,1077.103,2,1,25,4,2008
40168,2006,1026.031,2,0,25,4,0
40169,2006,976.2,2,0,25,4,0
40170,2006,1165.214,2,0,26,4,0
40171,2006,1218.826,2,1,26,4,2008
40172,2006,1152.81,2,0,26,4,0
40173,2006,1060.433,2,0,26,4,0
40174,2006,1041.3,2,0,27,4,0
40175,2006,1152.406,2,0,27,4,0
40176,2006,1142.231,2,0,27,4,0
40177,2006,1193.818,2,0,27,4,0
40178,2006,1111.222,2,0,27,4,0
40179,2006,1112.963,4,1,27,4,2005
40180,2006,1038.3,4,1,27,4,2005
40181,2006,1196.654,4,1,28,4,2005
40182,2006,1228.5,2,0,28,4,0
40183,2006,1169.1,2,0,28,4,0
40184,2006,1247.065,2,0,28,4,0
40185,2006,1136.129,2,0,28,4,0
40186,2006,1054.462,2,1,29,4,2011
40187,2006,952.12,2,0,29,4,0
40188,2006,1238.29,2,1,29,4,2008
40189,2006,1069.5,2,1,29,4,2007
40190,2006,1051.885,2,0,29,4,0
40191,2006,1243.348,2,1,29,4,2011
40192,2006,1059.037,2,1,30,4,2006
40193,2006,1137.143,2,1,30,4,2008
40194,2006,1136.032,4,1,30,4,2004
40195,2006,1232.615,2,1,30,4,2010
40196,2006,1243.188,4,1,31,4,2005
40197,2006,1132.679,2,0,31,4,0
40198,2006,1124.571,2,0,31,4,0
40199,2006,1021.36,2,0,31,4,0
40200,2006,1093.92,2,1,31,4,2009
40201,2006,1167.409,2,0,31,4,0
40202,2006,1088.476,2,0,31,4,0
40203,2006,1098.333,2,0,32,4,0
40204,2006,1036.933,2,0,32,4,0
40205,2006,1051,2,0,32,4,0
40206,2006,1116.25,2,1,32,4,2012
40207,2006,1166.862,2,0,32,4,0
40208,2006,1117.913,2,0,32,4,0
40209,2006,1069.414,2,0,33,4,0
40210,2006,1148.214,4,1,33,4,2005
40211,2006,1114.913,4,1,33,4,2004
40212,2006,1106.739,2,1,33,4,2006
40213,2006,1186.37,2,1,33,4,2008
40214,2006,1173.444,2,1,33,4,2010
40215,2006,1106.438,2,0,34,4,0
40216,2006,1166.44,2,1,34,4,2010
40217,2006,1132.867,2,0,34,4,0
40218,2006,1068.25,4,1,34,4,2004
40219,2006,1086.2,2,1,34,4,2006
40220,2006,1210.067,2,0,34,4,0
40221,2006,1097.077,2,0,35,4,0
40222,2006,1123.286,2,0,35,4,0
40223,2006,1071.903,2,0,35,4,0
40224,2006,1023.917,2,0,35,4,0
40225,2006,995.3,2,0,35,4,0
40226,2006,1111.862,2,0,35,4,0
40227,2006,1096.962,2,0,36,4,0
40228,2006,1133.704,2,0,36,4,0
40229,2006,1138.281,2,0,36,4,0
40230,2006,1240.656,2,1,36,4,2006
40231,2006,1036.423,2,0,37,4,0
40232,2006,1103.667,2,1,37,4,2007
40233,2006,1027.448,2,1,37,4,2006
40234,2006,1240.267,4,1,37,4,2005
40235,2006,1071.074,2,0,37,4,0
40236,2006,1123.333,2,1,38,4,2010
40237,2006,1172.125,4,1,38,4,2004
40238,2006,1072.348,4,1,38,4,2004
40239,2006,1075.84,2,0,38,4,0
40240,2006,1047.682,2,0,39,4,0
40241,2006,1155.379,2,0,39,4,0
40242,2006,1100.833,2,0,39,4,0
40243,2006,1185.1,2,0,39,4,0
40244,2006,1057.909,2,0,39,4,0
40245,2006,1177.074,2,0,40,4,0
40246,2006,1145.913,2,0,40,4,0
40247,2006,1090.969,2,0,40,4,0
40248,2006,1179.522,2,1,40,4,2011
40249,2006,1099.963,2,0,41,4,0
40250,2006,1261.731,4,1,41,4,2005
40251,2006,1102.36,2,1,41,4,2007
40252,2006,1079,2,1,41,4,2008
40253,2006,1081.043,2,0,42,4,0
40254,2006,1132.433,4,1,42,4,2005
40255,2006,1187.636,2,1,42,4,2009
40256,2006,1141.24,2,1,42,4,2011
40257,2006,1139.074,2,0,42,4,0
40258,2006,1167.481,2,0,42,4,0
40259,2006,1306.048,2,0,42,4,0
40260,2006,1067.903,2,0,43,4,0
40261,2006,1198.286,2,1,43,4,2006
40262,2006,1149.143,4,1,43,4,2005
40263,2006,1136.655,2,1,43,4,2010
40264,2006,1172.833,2,0,43,4,0
40265,2006,1211,5,1,44,4,2004
40266,2006,1068.839,2,0,44,4,0
40267,2006,1114.905,2,1,44,4,2012
40268,2006,1093.958,2,0,44,4,0
50001,2006,1122,2,1,1,5,2008
50002,2006,1127.76,2,1,2,5,2011
50003,2006,1093.333,2,0,3,5,0
50004,2006,1176.963,4,1,4,5,2005
50005,2006,1179.1,4,1,5,5,2005
50006,2006,1212.636,2,0,6,5,0
50007,2006,1077.419,2,0,7,5,0
50008,2006,1110.241,2,0,8,5,0
50009,2006,1187.586,2,1,9,5,2012
50010,2006,1107.808,2,1,10,5,2008
50011,2006,1079.308,2,1,11,5,2007
50012,2006,1120.276,2,1,12,5,2011
50013,2006,1140.423,4,1,13,5,2005
50014,2006,1075.364,2,1,14,5,2006
50015,2006,1223.481,2,1,15,5,2009
50016,2006,1172.143,2,1,16,5,2011
50017,2006,991.1334,2,0,17,5,0
50018,2006,1165.417,4,1,18,5,2004
50019,2006,1056.25,2,0,19,5,0
50020,2006,1160.292,2,1,20,5,2008
50021,2006,1080.567,2,0,21,5,0
50022,2006,1060.333,2,0,22,5,0
50023,2006,1216.56,4,1,23,5,2004
50024,2006,1120.364,4,1,24,5,2004
50025,2006,1141.167,2,1,25,5,2008
50026,2006,1187,2,1,26,5,2010
50027,2006,1063.72,2,1,27,5,2009
50028,2006,1026.12,2,1,28,5,2012
50029,2006,1140.72,2,0,29,5,0
50030,2006,1182.625,2,1,30,5,2012
50031,2006,1096.625,2,1,31,5,2009
50032,2006,1082.793,2,0,32,5,0
50033,2006,1067.926,2,0,33,5,0
50034,2006,1202.375,4,1,34,5,2004
50035,2006,1213.136,2,1,35,5,2008
50036,2006,1140.727,2,0,36,5,0
50037,2006,1098.219,2,0,37,5,0
50038,2006,1070.103,2,1,38,5,2012
50039,2006,1230.25,2,0,39,5,0
50040,2006,962.1364,2,0,40,5,0
50041,2006,1225.385,4,1,41,5,2004
50042,2006,1155.129,4,1,42,5,2004
50043,2006,1121.226,2,0,43,5,0
50044,2006,1165.269,4,1,44,5,2005
50045,2006,1086.313,2,1,1,5,2012
50046,2006,1194.875,2,1,1,5,2011
50047,2006,1154.393,2,1,1,5,2010
50048,2006,1205.346,2,1,1,5,2012
50049,2006,1197.097,2,1,1,5,2008
50050,2006,1087.034,2,1,1,5,2009
50051,2006,1232.545,2,1,2,5,2010
50052,2006,913.9355,2,0,2,5,0
50053,2006,1130.793,4,1,2,5,2005
50054,2006,1068.321,2,1,2,5,2009
50055,2006,1094.522,2,0,2,5,0
50056,2006,1018.955,2,1,2,5,2007
50057,2006,1169.5,2,0,2,5,0
50058,2006,1075.593,2,1,3,5,2012
50059,2006,1232.4,2,1,3,5,2011
50060,2006,1169.29,2,0,3,5,0
50061,2006,985.12,2,0,3,5,0
50062,2006,1141.429,2,1,3,5,2012
50063,2006,1054.136,2,1,3,5,2006
50064,2006,1183.25,2,1,4,5,2006
50065,2006,1022.957,2,0,4,5,0
50066,2006,1136.968,2,0,4,5,0
50067,2006,1227.04,2,0,4,5,0
50068,2006,1135,2,0,4,5,0
50069,2006,1142.042,2,1,4,5,2006
50070,2006,1181.381,2,1,5,5,2012
50071,2006,1122.167,2,0,5,5,0
50072,2006,1145.367,2,1,5,5,2009
50073,2006,1201.905,2,0,5,5,0
50074,2006,1118.957,2,0,5,5,0
50075,2006,1161.167,2,0,6,5,0
50076,2006,1219.786,2,0,6,5,0
50077,2006,1185.609,2,1,6,5,2007
50078,2006,1075.552,2,1,6,5,2009
50079,2006,1118.148,2,0,7,5,0
50080,2006,1129.8,2,0,7,5,0
50081,2006,1135.08,2,1,7,5,2011
50082,2006,1174.094,2,0,7,5,0
50083,2006,1095.862,4,1,7,5,2004
50084,2006,1215.321,2,1,8,5,2012
50085,2006,1180.258,2,1,8,5,2009
50086,2006,1210.885,2,0,8,5,0
50087,2006,1134.724,2,0,8,5,0
50088,2006,1116.885,2,1,9,5,2008
50089,2006,1152.115,2,0,9,5,0
50090,2006,1204.826,2,1,9,5,2008
50091,2006,1050.957,2,0,9,5,0
50092,2006,1193.84,2,1,9,5,2011
50093,2006,1160.813,2,0,10,5,0
50094,2006,1180.923,2,1,10,5,2009
50095,2006,1155.563,2,0,10,5,0
50096,2006,1220.808,2,1,10,5,2010
50097,2006,1154.68,2,1,10,5,2012
50098,2006,1163.682,4,1,10,5,2004
50099,2006,1174.318,2,0,11,5,0
50100,2006,1170.7,2,1,11,5,2007
50101,2006,1092.36,2,0,11,5,0
50102,2006,1270.731,2,1,11,5,2006
50103,2006,1207,2,0,11,5,0
50104,2006,1099.826,2,0,11,5,0
50105,2006,1107.613,4,1,12,5,2004
50106,2006,1145.391,2,0,12,5,0
50107,2006,1096.043,2,1,12,5,2006
50108,2006,1072.143,2,0,12,5,0
50109,2006,1088.258,2,1,12,5,2011
50110,2006,1081.133,2,0,13,5,0
50111,2006,952.9167,1,0,13,5,0
50112,2006,1156.261,2,0,13,5,0
50113,2006,1185.8,2,0,13,5,0
50114,2006,1110.464,4,1,13,5,2005
50115,2006,1224.906,2,1,13,5,2008
50116,2006,1194.185,2,1,14,5,2008
50117,2006,1066.111,2,0,14,5,0
50118,2006,983.963,2,0,14,5,0
50119,2006,1095.625,2,0,14,5,0
50120,2006,1096.821,2,0,15,5,0
50121,2006,1045.367,2,0,15,5,0
50122,2006,1153.227,2,0,15,5,0
50123,2006,1187.613,2,1,15,5,2012
50124,2006,1060.517,2,0,15,5,0
50125,2006,1200.696,4,1,15,5,2005
50126,2006,1191.483,2,1,15,5,2007
50127,2006,993.56,2,0,16,5,0
50128,2006,1119.333,2,1,16,5,2008
50129,2006,1097.6,2,0,16,5,0
50130,2006,1269.136,2,0,16,5,0
50131,2006,1270.714,2,1,17,5,2007
50132,2006,1206.207,2,1,17,5,2012
50133,2006,1232.182,2,1,17,5,2008
50134,2006,1012.742,2,0,17,5,0
50135,2006,1184.182,2,1,17,5,2010
50136,2006,1115.875,4,1,17,5,2004
50137,2006,1209.391,4,1,18,5,2005
50138,2006,944.6334,2,0,18,5,0
50139,2006,1103.774,3,1,18,5,2005
50140,2006,1111.64,2,0,18,5,0
50141,2006,1111.455,2,1,18,5,2011
50142,2006,1087.385,2,1,18,5,2006
50143,2006,1133.161,2,0,19,5,0
50144,2006,1263.957,2,1,19,5,2010
50145,2006,1126.774,2,0,19,5,0
50146,2006,1151.9,2,0,19,5,0
50147,2006,1174.727,2,0,19,5,0
50148,2006,1069.111,4,1,20,5,2005
50149,2006,1110.458,2,1,20,5,2009
50150,2006,1140.483,2,1,20,5,2008
50151,2006,947.1154,2,1,20,5,2007
50152,2006,1113.208,2,1,20,5,2008
50153,2006,1124.208,2,0,20,5,0
50154,2006,1025.714,2,1,20,5,2007
50155,2006,1226.227,2,1,21,5,2008
50156,2006,1182.161,2,1,21,5,2012
50157,2006,1123.36,2,1,21,5,2008
50158,2006,1043.767,2,0,21,5,0
50159,2006,1203.643,2,0,21,5,0
50160,2006,1169.038,2,1,21,5,2011
50161,2006,1302.261,2,1,21,5,2012
50162,2006,1144.267,2,1,22,5,2008
50163,2006,1030.7,2,0,22,5,0
50164,2006,1170.591,2,0,22,5,0
50165,2006,1058.036,2,1,22,5,2007
50166,2006,1143.692,2,0,22,5,0
50167,2006,1103.406,2,0,22,5,0
50168,2006,1013.778,2,1,23,5,2010
50169,2006,1086.032,2,0,23,5,0
50170,2006,1111.92,2,0,23,5,0
50171,2006,1194.154,2,0,23,5,0
50172,2006,1094.917,2,0,23,5,0
50173,2006,1067.769,2,1,23,5,2006
50174,2006,1077.656,2,0,23,5,0
50175,2006,943.8965,2,0,24,5,0
50176,2006,1163.643,2,0,24,5,0
50177,2006,1144.781,2,0,24,5,0
50178,2006,1108.419,4,1,24,5,2005
50179,2006,1085.679,2,0,24,5,0
50180,2006,1037.583,4,1,25,5,2005
50181,2006,1122.207,2,1,25,5,2006
50182,2006,1112.643,2,0,25,5,0
50183,2006,970.2917,2,0,25,5,0
50184,2006,1283.609,2,0,26,5,0
50185,2006,1046.478,2,0,26,5,0
50186,2006,1106.724,2,1,26,5,2007
50187,2006,1113.69,2,0,26,5,0
50188,2006,1016.742,4,1,26,5,2004
50189,2006,1130.273,2,1,26,5,2012
50190,2006,1098.042,2,0,26,5,0
50191,2006,1108.391,2,1,27,5,2012
50192,2006,1070.897,2,0,27,5,0
50193,2006,1292.524,2,1,27,5,2007
50194,2006,1103.88,2,0,27,5,0
50195,2006,1125.037,2,1,27,5,2007
50196,2006,1133.9,2,1,27,5,2006
50197,2006,1210.935,2,1,27,5,2008
50198,2006,1082.893,2,0,28,5,0
50199,2006,977.0345,2,0,28,5,0
50200,2006,1034.968,2,1,28,5,2012
50201,2006,1158,2,1,28,5,2008
50202,2006,1098.2,2,0,28,5,0
50203,2006,1084.5,2,0,29,5,0
50204,2006,1238.313,2,1,29,5,2008
50205,2006,1038.533,2,0,29,5,0
50206,2006,1279.156,2,1,29,5,2007
50207,2006,1225.621,2,1,30,5,2010
50208,2006,1086.043,2,1,30,5,2006
50209,2006,1185.619,2,0,30,5,0
50210,2006,1123.548,2,0,30,5,0
50211,2006,1092.333,2,0,30,5,0
50212,2006,1149.031,2,1,30,5,2012
50213,2006,1197.839,2,0,30,5,0
50214,2006,1139.115,2,1,31,5,2008
